1011	0	0	75500	0	0	0	0	0	0	0	0	0	33100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11200	0	0
1012	0	0	0	0	85100	0	0	0	0	0	0	0	86500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62600	0	0	0	0	0	0	0	0	12100	0	0	0	0	0	0	61500	0	49000	0	0	0	0
1013	0	63500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10600	0	0	0	0	93100	0	0	86000	0	0	0	0	0	0	0	0	93900	0	0	0	0	0	84200	0	0	0	0	17700	0	0
1014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24200	44200	89700	0	30700	0	0	0	0	0	29800	50500	0	0	8100	0	0	0
1015	0	0	0	0	0	4800	0	0	0	0	0	0	0	0	0	0	78000	0	0	0	0	0	0	0	0	0	0	7300	79800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36600	0	0	0	0
1016	0	0	77200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67300	0	0	0	31600	0	0	0	0	800	0	0	0	0
1017	0	0	0	0	14200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1018	0	0	29000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80900	0	0	0	0	0	0	0	0	0	92400	0	0	0	0	0	0	0	0	0	0	76700
1019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86700	0	0	0	0	0	0	0	0	42100	0	0	0	0	0	0	0	0	0	0	0	0	64000	0	72300	0	0	0	0	91100	0	0	0	0	0	0
1020	0	0	0	0	0	0	0	53600	80200	0	93900	68400	0	0	0	0	0	0	0	0	10700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72000	0	0	0	0	0	0
1021	0	0	0	0	0	0	0	84300	0	0	37800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49000	0	0	4400	0	0	0	0	0	0	0	0	0	0	0	50100	0	0	0	0	0	0	0	0	0
1022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35700	0	0	0	0	0	0	0	34900	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1023	0	0	0	0	97300	0	0	0	0	0	0	0	8400	0	0	0	0	0	0	0	0	0	0	0	0	93000	0	34200	0	0	0	0	0	30400	19500	0	0	0	0	92300	0	0	0	0	0	0	0	0	0	0
1024	0	0	0	0	0	0	0	0	0	0	0	56000	0	0	0	0	0	0	0	0	0	0	0	0	44700	0	0	0	0	0	0	0	0	0	0	0	0	0	40700	0	0	0	0	0	0	0	0	0	0	0
1025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1026	0	0	0	0	8400	0	0	0	54000	14700	0	0	0	0	0	0	0	0	0	0	88800	43600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22900	0	86400	66900	0	0	0	0	0	0	0	0	43500	0	0	0	0	90800	0	0	0	0	76700	0	0	0	0	0	0	0	0	0	66200	0
1028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42900	0	0	0	0	0	0	0	0	39400	22100	18900	0	0	0	0	0	0	0	0	0	0	0	0
1029	43600	0	95500	0	0	0	68000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53200	0	0	0	0	0	0	0	55300	0	0	0	0	0	0	0	0	0	0	0	31600	0	0	0
1030	0	0	0	0	0	0	0	0	0	0	0	14800	0	0	0	0	0	53200	0	0	0	0	67100	0	0	45000	0	0	0	0	0	0	0	0	98000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61500
1031	57300	0	0	0	0	49600	0	0	0	0	0	0	0	0	0	0	0	0	0	25500	0	0	0	0	0	0	0	0	0	32100	0	72600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1032	0	0	83800	0	0	58500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5400	0	0	0	0	0	0	0	0	0	0	0	58700	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1033	0	59100	0	0	0	0	94600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30400	0	0	0	0	0	0	0	80100	0	0	0	0	0	0	0	0	0	0	0	0
1034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18200	46300	91500	0	3000	0	0	0	72700	0	0	0	0	5000	59400	0	0	0	0	0	0	0	0	0	0	0	0
1035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60700	0	0	0	0	0	0	0	0	0	0	0	69200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95100	0	0	0	0
1036	0	0	0	0	0	0	0	0	0	88500	0	74600	0	0	0	0	0	0	0	0	0	0	0	32300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75700	0
1037	0	0	0	0	54100	0	0	0	74800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21400	0	0	0	0	0	0
1038	0	0	61000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000	0	90500	0
1039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61800	0	0	0	0	0	0	0	0	69600	0
1040	89000	0	0	0	0	0	0	27500	0	0	0	0	0	0	0	0	0	46600	0	0	0	0	0	0	0	51400	0	0	0	0	0	0	0	0	22000	0	0	0	0	0	74100	0	0	0	0	0	0	0	82900	0
1041	0	0	0	87800	29400	0	0	58100	0	0	0	81700	0	0	0	0	0	0	0	5700	0	0	0	0	0	0	0	20700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1042	0	0	0	0	0	0	0	0	0	0	82200	0	0	0	0	0	0	0	0	32600	0	0	0	0	0	0	0	0	0	0	0	0	52800	82700	0	0	0	0	0	5400	68100	0	0	0	0	6900	0	0	23800	0
1043	0	0	0	0	0	0	0	0	0	0	96400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1044	0	0	0	0	0	0	0	0	40200	0	0	0	0	0	0	28400	0	0	90500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29300	0	0	51100	0	0	0	0	0	0	0	0	0	89600	0
1045	0	0	0	0	0	73400	0	0	0	0	0	0	0	68700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46200	75300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1046	0	0	0	0	0	0	0	0	84700	0	0	0	0	0	0	0	77100	0	0	58600	0	0	0	0	0	0	0	18400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	26100	42400	0
1047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28000	0	0	0	0	0	0	0	0	0	0	0	0	6700	0	0	0	0	0	0	0	0	0	0	0	0	62300	0	0	0	0	0	0	0	0
1048	60900	0	3600	0	0	81500	0	0	35300	0	0	0	0	0	0	0	0	0	0	97200	83500	0	54600	0	0	0	0	0	0	28300	0	0	0	0	0	0	0	0	0	0	86000	89900	0	0	0	0	0	0	75800	0
1049	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26900	0	0	0	0	0	0	0	0	47200	0	0	0	0	0	0	0
1050	0	0	0	0	0	0	0	0	0	0	0	0	15700	0	0	65800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47400	0	0	0	0	0	0	0	0	0	0	45800	0	0	0
